[20.0, 27.0, 17.0, 19.0, 21.0, 22.0, 18.0, 22.0, 18.0, 29.0, 20.0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24.0, 32.0, 32.0, 31.0, 28.0, 37.0, 26.0, 28.0, 28.0, 40.0, 32.0]
[547, 625, 609, 788, 1109, 1453, 1249, 2015, 2546, 2953, 3828]
[22.0, 30.0, 28.0, 25.0, 24.0, 32.0, 25.0, 26.0, 25.0, 37.0, 28.0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24.0, 32.0, 32.0, 31.0, 28.0, 37.0, 26.0, 28.0, 28.0, 40.0, 32.0]
[78, 141, 297, 640, 1312, 2750, 5890, 12497, 24541, 51440, 116128]
