[6.0, 7.0, 5.0, 7.0, 4.0, 9.0, 15.0, 12.0, 12.0, 12.0, 14.0, 16.0, 17.0, 13.0, 18.0, 18.0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[7.0, 11.0, 13.0, 15.0, 15.0, 18.0, 18.0, 20.0, 21.0, 23.0, 23.0, 25.0, 26.0, 27.0, 28.0, 29.0]
[46, 29, 57, 141, 237, 605, 1117, 1716, 3104, 4224, 4817, 6654, 7756, 8792, 8987, 11808]
[8.0, 9.0, 9.0, 10.0, 13.0, 14.0, 14.0, 16.0, 18.0, 20.0, 21.0, 23.0, 22.0, 24.0, 25.0, 27.0]
[3, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1]
[10.0, 11.0, 13.0, 15.0, 16.0, 18.0, 18.0, 20.0, 21.0, 23.0, 23.0, 25.0, 26.0, 27.0, 28.0, 29.0]
[478, 1288, 4750, 9487, 12351, 27445, 51627, 95201, 139533, 185752, 234443, 267034, 275543, 276444, 286493, 301292]
