[23.0, 18.0, 15.0, 13.0, 25.0, 25.0, 20.0, 16.0, 18.0, 25.0, 24.0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[29.0, 27.0, 27.0, 28.0, 38.0, 38.0, 34.0, 32.0, 40.0, 35.0, 44.0]
[1068, 1539, 1510, 2564, 3597, 4309, 4646, 8047, 9523, 11189, 17200]
[24.0, 27.0, 25.0, 27.0, 30.0, 30.0, 34.0, 24.0, 34.0, 27.0, 41.0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
[29.0, 27.0, 27.0, 28.0, 38.0, 38.0, 34.0, 32.0, 40.0, 35.0, 44.0]
[201, 394, 784, 2280, 3671, 8600, 18296, 38975, 79890, 160362, 341885]
