[12.0, 16.0, 19.0, 18.0, 15.0, 24.0, 22.0, 19.0, 13.0, 28.0, 34.0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[26.0, 27.0, 35.0, 29.0, 31.0, 38.0, 39.0, 36.0, 32.0, 41.0, 47.0]
[465, 724, 648, 870, 1110, 1417, 2101, 2405, 2937, 3624, 5108]
[22.0, 25.0, 34.0, 26.0, 28.0, 35.0, 29.0, 30.0, 30.0, 38.0, 45.0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[26.0, 27.0, 35.0, 29.0, 31.0, 38.0, 39.0, 36.0, 32.0, 41.0, 47.0]
[94, 141, 304, 622, 1336, 2721, 6594, 12554, 26182, 56220, 116644]
