[4.0, 4.0, 10.0, 9.0, 7.0, 8.0, 21.0, 19.0, 13.0, 9.0, 12.0, 24.0, 18.0, 22.0, 19.0, 21.0]
[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[9.0, 16.0, 18.0, 19.0, 21.0, 23.0, 23.0, 26.0, 26.0, 29.0, 30.0, 31.0, 33.0, 34.0, 34.0, 36.0]
[59, 28, 53, 79, 198, 366, 1161, 1545, 2207, 3584, 5548, 6286, 7736, 8414, 9299, 11585]
[11.0, 11.0, 15.0, 16.0, 19.0, 20.0, 23.0, 26.0, 26.0, 24.0, 27.0, 30.0, 30.0, 33.0, 33.0, 33.0]
[3, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1]
[13.0, 16.0, 18.0, 19.0, 21.0, 23.0, 24.0, 26.0, 26.0, 29.0, 30.0, 31.0, 33.0, 34.0, 34.0, 36.0]
[714, 362, 1398, 4296, 9455, 21711, 43746, 42450, 77811, 125484, 182956, 224807, 244752, 231738, 277446, 294398]
