[21.0, 25.0, 25.0, 20.0, 24.0, 19.0, 19.0, 24.0, 21.0, 24.0, 28.0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[30.0, 29.0, 37.0, 37.0, 37.0, 27.0, 36.0, 38.0, 35.0, 37.0, 47.0]
[1752, 1472, 2708, 3708, 5077, 6498, 8419, 10704, 13565, 15908, 16776]
[27.0, 29.0, 34.0, 31.0, 33.0, 25.0, 32.0, 32.0, 30.0, 31.0, 42.0]
[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 16]
[30.0, 29.0, 37.0, 37.0, 37.0, 27.0, 36.0, 38.0, 35.0, 37.0, 47.0]
[181, 457, 924, 1679, 4079, 8397, 17895, 37430, 78211, 158367, 303119]
