[27.0, 29.0, 27.0, 23.0, 15.0, 24.0, 30.0, 25.0, 16.0, 14.0, 28.0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[32.0, 34.0, 30.0, 36.0, 29.0, 34.0, 36.0, 40.0, 33.0, 44.0, 37.0]
[1381, 1228, 1800, 2450, 3645, 4628, 5659, 6652, 7806, 11105, 14531]
[29.0, 32.0, 29.0, 29.0, 26.0, 27.0, 28.0, 30.0, 33.0, 41.0, 35.0]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
[32.0, 34.0, 30.0, 36.0, 29.0, 34.0, 36.0, 40.0, 33.0, 44.0, 37.0]
[307, 289, 1053, 1471, 4355, 7608, 17441, 35387, 75878, 153287, 321898]
