[2.0, 8.0, 17.0, 6.0, 15.0, 18.0, 3.0, 11.0, 15.0, 5.0, 9.0, 14.0, 16.0, 18.0, 27.0, 16.0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[10.0, 18.0, 19.0, 21.0, 23.0, 24.0, 26.0, 28.0, 30.0, 30.0, 32.0, 33.0, 35.0, 36.0, 38.0, 39.0]
[33, 33, 75, 88, 184, 357, 620, 1025, 1590, 2207, 3050, 3717, 4205, 4845, 5404, 5915]
[6.0, 12.0, 12.0, 16.0, 17.0, 12.0, 18.0, 22.0, 22.0, 23.0, 27.0, 27.0, 31.0, 31.0, 35.0, 35.0]
[1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]
[14.0, 18.0, 19.0, 21.0, 23.0, 24.0, 26.0, 28.0, 30.0, 30.0, 32.0, 33.0, 35.0, 36.0, 38.0, 39.0]
[236, 636, 1685, 4027, 9505, 18946, 33604, 55188, 87182, 112671, 137123, 135602, 140109, 137511, 138467, 148824]
