[15.0, 22.0, 25.0, 30.0, 32.0, 22.0, 25.0, 28.0, 20.0, 18.0, 16.0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[26.0, 30.0, 35.0, 33.0, 40.0, 32.0, 35.0, 39.0, 37.0, 38.0, 42.0]
[1528, 1657, 2649, 3908, 4211, 3986, 6963, 8476, 10332, 13760, 16052]
[23.0, 26.0, 30.0, 30.0, 29.0, 28.0, 29.0, 29.0, 34.0, 30.0, 37.0]
[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]
[26.0, 30.0, 35.0, 33.0, 40.0, 32.0, 35.0, 39.0, 37.0, 38.0, 42.0]
[303, 414, 976, 2109, 4069, 8895, 18716, 37905, 80355, 163073, 346647]
